sourceTaxonId	sourceTaxonName	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	Notes	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation
EOL:596888	Avocado	RO:0002557	hasPathogen	EOL:300732	Verticillium albo-atrum		GEONAMES:5332921	California	37.25022	-119.75126		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:392557	Tomato	RO:0002557	hasPathogen	EOL:300732	Verticillium albo-atrum		GEONAMES:5332921	California	37.25022	-119.75126		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:108188	Rice	RO:0002557	hasPathogen	EOL:11446730	Rhizoctonia solani		GEONAMES:5417618	Colorado	39.00027	-105.50083		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:585884	Sugar Beet	RO:0002557	hasPathogen	EOL:18499083	Pellicularia filamentosa		GEONAMES:5417618	Colorado	39.00027	-105.50083		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:38874	Zinnia	RO:0002557	hasPathogen	EOL:190355	Alternaria zinniae		GEONAMES:5417618	Colorado	39.00027	-105.50083		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:596888	Avocado	RO:0002557	hasPathogen	EOL:158807	Phytophthora cactorum		GEONAMES:4155751	Florida	28.75054	-82.5001		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:596888	Avocado	RO:0002557	hasPathogen	EOL:160280	Botryosphaeria ribis		GEONAMES:4155751	Florida	28.75054	-82.5001		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:596888	Avocado	RO:0002557	hasPathogen	EOL:189469	Phytophthora cinnamomi		GEONAMES:4155751	Florida	28.75054	-82.5001		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:596888	Avocado	RO:0002557	hasPathogen	EOL:300732	Verticillium albo-atrum		GEONAMES:4155751	Florida	28.75054	-82.5001		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:32233	Oak	RO:0002557	hasPathogen	EOL:18307158	Endoconidiophora fagacearum		GEONAMES:4896861	Illinois	40.00032	-89.25037		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:32233	Oak	RO:0002557	hasPathogen	EOL:18307158	Endoconidiophora fagacearum		GEONAMES:4921868	Indiana	40.00032	-86.25027		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:629094	Apple	RO:0002557	hasPathogen	EOL:18322983	Colletotrichum fructus		GEONAMES:4921868	Indiana	40.00032	-86.25027		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:32233	Oak	RO:0002557	hasPathogen	EOL:18307158	Endoconidiophora fagacearum		GEONAMES:4862182	Iowa	42.00027	-93.50049		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:32233	Oak	RO:0002557	hasPathogen	EOL:18307158	Endoconidiophora fagacearum		GEONAMES:4273857	Kansas	38.50029	-98.50063		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:32233	Oak	RO:0002557	hasPathogen	EOL:18307158	Endoconidiophora fagacearum		GEONAMES:6254925	Kentucky	38.20042	-84.87762		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:108188	Rice	RO:0002557	hasPathogen	EOL:11446730	Rhizoctonia solani		GEONAMES:4331987	Louisiana	31.00047	-92.0004		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:108188	Rice	RO:0002557	hasPathogen	EOL:18152713	Leptosphaeria salvinii		GEONAMES:4331987	Louisiana	31.00047	-92.0004		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:108188	Rice	RO:0002557	hasPathogen	EOL:18175045	Cercospora oryzae		GEONAMES:4331987	Louisiana	31.00047	-92.0004		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:32233	Oak	RO:0002557	hasPathogen	EOL:18307158	Endoconidiophora fagacearum		GEONAMES:4361885	Maryland	39.00039	-76.74997		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:585884	Sugar Beet	RO:0002557	hasPathogen	EOL:18499083	Pellicularia filamentosa		GEONAMES:4361885	Maryland	39.00039	-76.74997		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:60422	Dogwood	RO:0002557	hasPathogen	EOL:158807	Phytophthora cactorum		GEONAMES:5073708	Massachusetts	42.36565	-71.10832		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:629094	Apple	RO:0002557	hasPathogen	EOL:18322983	Colletotrichum fructus		GEONAMES:5073708	Massachusetts	42.36565	-71.10832		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:32233	Oak	RO:0002557	hasPathogen	EOL:18307158	Endoconidiophora fagacearum		GEONAMES:5001836	Michigan	44.25029	-85.50033		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:585884	Sugar Beet	RO:0002557	hasPathogen	EOL:18499083	Pellicularia filamentosa		GEONAMES:5001836	Michigan	44.25029	-85.50033		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:32233	Oak	RO:0002557	hasPathogen	EOL:18307158	Endoconidiophora fagacearum		GEONAMES:5073708	Nebraska	41.50028	-99.75067		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:585884	Sugar Beet	RO:0002557	hasPathogen	EOL:18499083	Pellicularia filamentosa		GEONAMES:5073708	Nebraska	41.50028	-99.75067		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:107351	Beech	RO:0002557	hasPathogen	EOL:11964977	Cryptococcus fagi		GEONAMES:6252001	New England	39.76	-98.5		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:34208	Douglas-Fir	RO:0002557	hasPathogen	EOL:133562	Adelopus gaumanni		GEONAMES:6252001	New England	39.76	-98.5		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:107351	Beech	RO:0002557	hasPathogen	EOL:189061	Nectria coccinea		GEONAMES:6252001	New England	39.76	-98.5		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:60422	Dogwood	RO:0002557	hasPathogen	EOL:158807	Phytophthora cactorum		GEONAMES:5101760	New Jersey	40.16706	-74.49987		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:38343	Rhododendron	RO:0002557	hasPathogen	EOL:189469	Phytophthora cinnamomi		GEONAMES:5101760	New Jersey	40.16706	-74.49987		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:107351	Beech	RO:0002557	hasPathogen	EOL:11964977	Cryptococcus fagi		GEONAMES:5128638	New York	43.00035	-75.4999		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:34208	Douglas-Fir	RO:0002557	hasPathogen	EOL:133562	Adelopus gaumanni		GEONAMES:5128638	New York	43.00035	-75.4999		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:60422	Dogwood	RO:0002557	hasPathogen	EOL:158807	Phytophthora cactorum		GEONAMES:5128638	New York	43.00035	-75.4999		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:629094	Apple	RO:0002557	hasPathogen	EOL:18322983	Colletotrichum fructus		GEONAMES:5128638	New York	43.00035	-75.4999		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:107351	Beech	RO:0002557	hasPathogen	EOL:189061	Nectria coccinea		GEONAMES:5128638	New York	43.00035	-75.4999		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:38343	Rhododendron	RO:0002557	hasPathogen	EOL:189469	Phytophthora cinnamomi		GEONAMES:5128638	New York	43.00035	-75.4999		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:32233	Oak	RO:0002557	hasPathogen	EOL:18307158	Endoconidiophora fagacearum		GEONAMES:4482348	North Carolina	35.50069	-80.00032		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:629094	Apple	RO:0002557	hasPathogen	EOL:18322983	Colletotrichum fructus		GEONAMES:4482348	North Carolina	35.50069	-80.00032		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:108213	Rye	RO:0002557	hasPathogen	EOL:18322688	Colletotrichum graminicola		GEONAMES:6252001	North Central States	39.76	-98.5		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:38874	Zinnia	RO:0002557	hasPathogen	EOL:190355	Alternaria zinniae		GEONAMES:6252001	Northeast	39.76	-98.5		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:71097	Spinach	RO:0002557	hasPathogen	EOL:1029451	Albugo occidentalis		GEONAMES:4544379	Oklahoma	35.49209	-97.50328		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:38874	Zinnia	RO:0002557	hasPathogen	EOL:190355	Alternaria zinniae		GEONAMES:4597040	South Carolina	34.00043	-81.00009		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:71097	Spinach	RO:0002557	hasPathogen	EOL:1029451	Albugo occidentalis		GEONAMES:4736286	Texas	31.25044	-99.25061		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:108188	Rice	RO:0002557	hasPathogen	EOL:11446730	Rhizoctonia solani		GEONAMES:4736286	Texas	31.25044	-99.25061		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:108216	Sorghum	RO:0002557	hasPathogen	EOL:11446730	Rhizoctonia solani		GEONAMES:4736286	Texas	31.25044	-99.25061		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:108188	Rice	RO:0002557	hasPathogen	EOL:18152713	Leptosphaeria salvinii		GEONAMES:4736286	Texas	31.25044	-99.25061		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:108188	Rice	RO:0002557	hasPathogen	EOL:18175045	Cercospora oryzae		GEONAMES:4736286	Texas	31.25044	-99.25061		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:38372	Blueberry	RO:0002557	hasPathogen	EOL:1013391	Microsphaera penicillata		GEONAMES:6252001	United States of America	39.76	-98.5		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:1114455	Barley	RO:0002557	hasPathogen	EOL:1013726	Rhynchosporium secalis		GEONAMES:6252001	United States of America	39.76	-98.5		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:4075	Grasses	RO:0002557	hasPathogen	EOL:1013726	Rhynchosporium secalis		GEONAMES:6252001	United States of America	39.76	-98.5		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:108213	Rye	RO:0002557	hasPathogen	EOL:1013726	Rhynchosporium secalis		GEONAMES:6252001	United States of America	39.76	-98.5		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:1114455	Barley	RO:0002557	hasPathogen	EOL:1029583	Claviceps purpurea		GEONAMES:6252001	United States of America	39.76	-98.5		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:108213	Rye	RO:0002557	hasPathogen	EOL:1029583	Claviceps purpurea		GEONAMES:6252001	United States of America	39.76	-98.5		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
EOL:108051	Wheat	RO:0002557	hasPathogen	EOL:1029583	Claviceps purpurea		GEONAMES:6252001	United States of America	39.76	-98.5		doi:10.5962/bhl.title.85555	Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.
